headword_iast	headword_slp1	entry_id	page	body
ananyādṛśa	ananyAdfSa	2303	069-b	{#ananyAdfSa#}¦ Tatpur. m. f. n. ({#-SaH-SI-Sam#}) Not like another, unusual, extraordinary. E. {#a#} neg. and {#anyAdfSa#}.
ananyārtha	ananyArTa	2304	069-b	{#ananyArTa#}¦ Tatpur. m. f. n. ({#-rTaH-rTA-rTam#}) What exists or is done &c. not for any one or any thing else, what exists &c. on its own behalf, principal, absolute (e. g. a sacrifice). The reverse of {#anyArTa#}. E. {#a#} and {#anyArTa#}.
ananyāśrita	ananyASrita	2305	069-b	"{#ananyASrita#}¦ Tatpur. I. m. f. n. ({#-taH-tA-tam#}) Not supported by or dependant upon another, independant. <div n=""P"">II. n. ({#-tam#}) (In law.) Unencumbered property. E. {#a#} and {#anya-ASrita#}."
ananvaya	ananvaya	2306	069-b	{#ananvaya#}¦ Tatpur. m. ({#-yaH#}) (In rhetoric.) One of the Ālaṅkā- ras or figures of speech: comparing an object to itself, with respect to its being the only one of its class as to the qua- lities expressed and therefore not liable to comparison with any thing else; e. g. the moon shines like a moon i. e. like a very moon, a moon indeed. E. {#a#} neg. and {#anvaya#}, literally: ‘want of connexion sc. with other objects’.
ananvita	ananvita	2307	069-b	{#ananvita#}¦ Tatpur. m. f. n. ({#-taH-tA-tam#}) <sup>1</sup> Unconnected with, inconsistent, incoherent. <sup>2</sup> Devoid of, not possessing. E. {#a#} neg. and {#anvita#}.
anapa	anapa	2308	069-b	{#anapa#}¦ Bahuvr. m. f. n. ({#-paH-pA-pam#}) Destitute of water. E. {#a#} priv. and {#ap#}, samāsānta aff. {#a#}.
anapakaraṇa	anapakaraRa	2309	069-b	{#anapakaraRa#}¦ Tatpur. n. ({#-Ram#}). The same as the following. E. {#a#} neg. and {#apakaraRa#}.
anapakarman	anapakarman	2310	069-b	{#anapakarman#}¦ Tatpur. n. ({#-rma#}) 1. Not doing ill, evil &c. (The re- verse of {#apakarman#} q. v.) 2. (In law.) <sup>1</sup> Not delivering (a gift). <sup>2</sup> Not paying or acquitting (debts, wages). See also {#anapakaraRa, anapakriyA, anapAkaraRa, anapAkarman#}. E. {#a#} neg. and {#apakarman#}.
anapakāra	anapakAra	2311	069-b	{#anapakAra#}¦ Tatpur. m. ({#-raH#}) Harmlessness, freedom from hatred &c. (The reverse of {#apakAra#} q. v.) E. {#a#} neg. and {#apakAra#}.
anapakārin	anapakArin	2312	069-b	{#anapakArin#}¦ Tatpur. m. f. n. ({#-rI-riRI-ri#}) Innocuous &c. (The reverse of {#apakArin#}.) E. {#a#} neg. and {#apakArin#}.
anapakriyā	anapakriyA	2313	069-b	{#anapakriyA#}¦ Tatpur. f. ({#-yA#}). The same as {#anapakarman#} q. v. E. {#a#} neg. and {#apakriyA#}.
anapaga	anapaga	2314	069-b	{#anapaga#}¦ Tatpur. m. f. n. ({#-gaH-gA-gam#}) Not departing, not being separated from. E. {#a#} neg. and {#apaga#}.
anapacyuta	anapacyuta	2315	069-b	{#anapacyuta#}¦ Tatpur. m. f. n. ({#-taH-tA-tam#}) (ved.) Not fallen off, not diminished in power &c., irresistible; as an epithet of Soma, Indra &c. E. {#a#} neg. and {#apacyuta#}.
anapajayya	anapajayya	2316	069-b	{#anapajayya#}¦ Bahuvr. m. f. n. ({#-yyaH-yyA-yyam#}) (ved.) What has no possibility of being made un-conquered or un-victorious [Page070-a+ 56] (as a victory). {#anapajayyam#} used also adverbially: so as not to become un-victorious (e. g. to conquer so as not to have a barren victory, as not to have the ennemy rising again). E. {#a#} priv. and {#apajayya#}.
anapatya	anapatya	2317	070-a	{#anapatya#}¦ Bahuvr. m. f. n. ({#-tyaH-tyA-tyam#}) <sup>1</sup> Childless, having no progeny. <sup>2</sup> (ved.) Prejudicial to progeny. <sup>3</sup> (ved. Tatpur.) What causes to fall, unpropitious(?). E. {#a#} priv. and {#apatya#}.
anapatyaka	anapatyaka	2318	070-a	{#anapatyaka#}¦ Bahuvr. m. f. n. ({#-kaH-kA-kam#}). The same as {#ana-#} {#patya#}. E. {#anapatya#}, samāsānta aff. {#kap#}.
anapatyatā	anapatyatA	2319	070-a	{#anapatyatA#}¦ f. ({#-tA#}) Childlessness, want of progency. E. {#ana-#} {#patya#}, taddh. aff. {#tal#}.
anapatyavat	anapatyavat	2320	070-a	{#anapatyavat#}¦ Tatpur. m. f. n. ({#-vAn-vatI-vat#}) Childless, hav- ing no progeny. E. {#a#} neg. and {#apatyavat#}.
anapanihita	anapanihita	2321	070-a	{#anapanihita#}¦ Bahuvr. m. f. n. ({#-taH-tA-tam#}) (ved.) Having suffered no loss, entire, complete. E. {#a#} priv. and {#apanihita#}.
anapayati	anapayati	2322	070-a	{#anapayati#}¦ Tatpur.(?) ind. Early in the morning. E. {#a#} neg. and {#apayati#} (? the locative of {#apayat#}, from {#i#} with {#apa#}, kṛt aff. {#Satf#}), meaning perhaps: ‘when the sun has not yet gone far’.
anapara	anapara	2323	070-a	{#anapara#}¦ Bahuvr. m. f. n. ({#-raH-rA-ram#}) Having nothing that follows or comes after; esp. as an epithet of the neuter Brahman; opposed to {#apUrva#}. E. {#a#} priv. and {#apara#}.
anaparāddha	anaparAdDa	2324	070-a	{#anaparAdDa#}¦ Bahuvr. m. f. n. ({#-dDaH-dDA-dDam#}) Having suffered no injury; {#anaparAdDam#} also used adverbially: without injury. E. {#a#} priv. and {#aparAdDa#}.
anaparādha	anaparADa	2325	070-a	"{#anaparADa#}¦ I. Tatpur. m. ({#-DaH#}) Not doing ill, innocuousness, innocence, sinlessness. E. {#a#} neg. and {#aparADa#}. <div n=""P"">II. Bahuvr. m. f. n. ({#-DaH-DA-Dam#}) <sup>1</sup> Innocuous, sinless. <sup>2</sup> Uninjured, complete. E. {#a#} priv. and {#aparADa#}."
anaparādhatva	anaparADatva	2326	070-a	{#anaparADatva#}¦ n. ({#-tvam#}) Sinlessness, want of fault or defect. E. {#anaparADa#} II., taddh. aff. {#tva#}.
anaparādhin	anaparADin	2327	070-a	{#anaparADin#}¦ Tatpur. m. f. n. ({#-DI-DinI-Di#}) Innocent, sin- less. E. {#a#} neg. and {#aparADin#}.
anapalāṣuka	anapalAzuka	2328	070-a	{#anapalAzuka#}¦ Tatpur. m. f. n. ({#-kaH-kA-kam#}) Not thirsty. E. {#a#} neg. and {#apalAzuka#}.
anapavṛjya	anapavfjya	2329	070-a	{#anapavfjya#}¦ Bahuvr. m. f. n. ({#-jyaH-jyA-jyam#}) (ved.) Free from impurity (hairs &c.), as a road. E. {#a#} priv. and {#apavfjya#} what is to be shunned.
anapavyayat	anapavyayat	2330	070-a	{#anapavyayat#}¦ Tatpur. m. f. n. ({#-yan-yantI-yat#}) (ved.) Un- remitting, able, powerful. E. {#a#} neg. and {#apavyayat#} (from {#vyay#} with {#apa#}, kṛt aff. {#Satf#}).
anapasara	anapasara	2331	070-a	{#anapasara#}¦ Bahuvr. m. f. n. ({#-raH-rA-ram#}) Having no valid reason, acting in an unjustifiable manner. E. {#a#} priv. and {#apasara#}, literally: having no way-out.
anapasphur	anapasPur	2332	070-a	{#anapasPur#}¦ Tatpur. f. ({#-sPUH#}) (ved.) Not going or running away; an epithet of a cow. E. {#a#} neg. and {#apasPur#}.
anapasphura	anapasPura	2333	070-a	{#anapasPura#}¦ Tatpur. f. ({#-rA#}) (ved.) The same as the pre- ceding. E. {#a#} neg. and {#apasPura#}.
anapasphurat	anapasPurat	2334	070-a	{#anapasPurat#}¦ Tatpur. m. f. ({#-ran-rantI#}) (ved.) The same as {#anapasPur#}; also as an epithet of the udder of the cow &c. E. {#a#} neg. and {#apasPurat#}.
anapahatapāpman	anapahatapApman	2335	070-a	{#anapahatapApman#}¦ Tatpur. m. ({#-pmA#}) (ved.) Not freed from sin or evil; an epithet of the Manes. E. {#a#} neg. and {#apahata-#} {#pApman#}.
anapahṛta	anapahfta	2336	070-a	{#anapahfta#}¦ Tatpur. m. f. n. ({#-taH-tA-tam#}) Not taken away, not stolen. E. {#a#} neg. and {#apahfta#}.
anapākaraṇa	anapAkaraRa	2337	070-b	{#anapAkaraRa#}¦ Tatpur. n. ({#-Ram#}) (In law.) <sup>1</sup> Not delivering (a gift). <sup>2</sup> Not paying or acquitting (debts, wages). See {#ana-#} {#pakarman, anapakriyA#} and the following. E. {#a#} neg. and {#a-#} {#pAkaraRa#}.
anapākarman	anapAkarman	2338	070-b	{#anapAkarman#}¦ Tatpur. n. ({#-rma#}) (In law.) The same as the pre- ceding. E. {#a#} neg. and {#apAkarman#}.
anapāya	anapAya	2339	070-b	"{#anapAya#}¦ I. Tatpur. m. ({#-yaH#}) Absence of loss or diminution, permanence. E. {#a#} neg. and {#apAya#}. <div n=""P"">II. Bahuvr. 1. m. f. n. ({#-yaH-yA-yam#}) Undiminished, un- ceasing. 2. m. ({#-yaH#}) A name or epithet of Śiva. E. {#a#} priv. and {#apAya#}."
anapāyin	anapAyin	2340	070-b	{#anapAyin#}¦ Tatpur. m. f. n. ({#-yI-yinI-yi#}) <sup>1</sup> Firm, constant. <sup>2</sup> Durable, imperishable. E. {#a#} neg. and {#apAyin#}.
anapuṃsaka	anapuMsaka	2341	070-b	{#anapuMsaka#}¦ Tatpur. n. ({#-kam#}) (In grammar.) Not a neuter i. e. the masculine or feminine gender or a noun in these two genders. E. {#a#} neg. and {#napuMsaka#}.
anapūpīya	anapUpIya	2342	070-b	{#anapUpIya#}¦ Tatpur. m. f. n. ({#-yaH-yA-yam#}) Not fit for cakes. E. {#a#} neg. and {#apUpIya#}.
anapūpya	anapUpya	2343	070-b	{#anapUpya#}¦ Tatpur. m. f. n. ({#-pyaH-pyA-pyam#}). The same as the preceding. E. {#a#} neg. and {#apUpya#}.
anapekṣa	anapekza	2344	070-b	"{#anapekza#}¦ I. Tatpur. f. ({#-kzA#}) Carelessness, indifference, dis- regard. E. {#a#} neg. and {#apekzA#}. <div n=""P"">II. Bahuvr. m. f. n. ({#-kzaH-kzA-kzam#}) <sup>1</sup> Disregarding. <sup>2</sup> Un- heeding, careless. <sup>3</sup> Not requiring another thing, not referring to another thing or word in a sentence &c., independent or absolute. See {#nirapekza#}. E. {#a#} priv. and {#apekzA#}."
anapekṣatva	anapekzatva	2345	070-b	{#anapekzatva#}¦ n. ({#-tvam#}) The being {#anapekza#} (II.), but more espe- cially in the sense 3. E. {#anapekza#}, taddh. aff. {#tva#}.
anapekṣita	anapekzita	2346	070-b	{#anapekzita#}¦ m. f. n. ({#-taH-tA-tam#}) <sup>1</sup> Disregarded. <sup>2</sup> Unheeded. E. {#a#} neg. and {#apekzita#}.
anapekṣin	anapekzin	2347	070-b	{#anapekzin#}¦ Tatpur. m. f. n. ({#-kzI-kziRI-kzi#}) <sup>1</sup> Disregarding. <sup>2</sup> Unheeding, careless. E. {#a#} neg. and {#apekzin#}.
anapeta	anapeta	2348	070-b	{#anapeta#}¦ Tatpur. m. f. n. ({#-taH-tA-tam#}) <sup>1</sup> Present, not passed or gone. <sup>2</sup> Not devoid of, possessed of. E. {#a#} neg. and {#apeta#}.
anapnas	anapnas	2349	070-b	{#anapnas#}¦ Bahuvr. m. ({#-pnAH#}) (ved.) Devoid of (pious) action, impious or (according to another interpretation) devoid of shape or form. E. {#a#} priv. and {#apnas#}.
anaphā	anaPA	2350	070-b	"{#anaPA#}¦ f. ({#-PA#}) A certain configuration of the planets; a transcription of the greek word <lang n=""greek"">ἀναφή</lang>."
anabhijña	anaBijYa	2351	070-b	{#anaBijYa#}¦ Tatpur. m. f. n. ({#-jYaH-jYA-jYam#}) Unacquainted, ignorant, unwise. E. {#a#} neg. and {#aBijYa#}.
anabhidruh	anaBidruh	2352	070-b	{#anaBidruh#}¦ Tatpur. m. ({#-Druk#}) (ved.) Not doing injury; an epithet of the Aśvins. E. {#a#} neg. and {#aBidruh#}.
anabhibhūta	anaBiBUta	2353	070-b	{#anaBiBUta#}¦ Tatpur. m. f. n. ({#-taH-tA-tam#}) <sup>1</sup> Unsubdued, un- surpassed. <sup>2</sup> Unobstructed. E. {#a#} neg. and {#aBiBUta#}.
anabhimata	anaBimata	2354	070-b	{#anaBimata#}¦ Tatpur. m. f. n. ({#-taH-tA-tam#}) Disliked, disagree- able, unpleasant &c. (The reverse of {#aBimata#}.) E. {#a#} neg. and {#aBimata#}.
anabhimlātavarṇa	anaBimlAtavarRa	2355	070-b	{#anaBimlAtavarRa#}¦ Tatpur. m. ({#-rRaH#}) (ved.) Of unwithered co- lour, very bright or splendent; an epithet of Apānnapāt. E. {#a#} neg. and {#aBimlAtavarRa#}.
anabhimlāna	anaBimlAna	2356	070-b	{#anaBimlAna#}¦ Tatpur. m. ({#-naH#}) The proper name of a gotra- or family-chief. E. {#a#} priv. and {#aBimlAna#}. See {#Ana-#} {#BimlAna#}.
anabhirūpa	anaBirUpa	2357	071-a	{#anaBirUpa#}¦ Tatpur. m. f. n. ({#-paH-pA-pam#}) Not handsome, not pleasing. E. {#a#} neg. and {#aBirUpa#}.
anabhilāṣa	anaBilAza	2358	071-a	{#anaBilAza#}¦ Tatpur. m. ({#-zaH#}) <sup>1</sup> Absence of desire, indifference. <sup>2</sup> Want of appetite, indigestion. E. {#a#} neg. and {#aBilAza#}.
anabhilakṣita	anaBilakzita	2359	071-a	{#anaBilakzita#}¦ Tatpur. m. ({#-taH#}) Not marked, not bearing sings or symbols (e. g. of knowledge, of astrology or of other learned acquirements, as a Vānaprastha when asking for alms). E. {#a#} neg. and {#aBilakzita#}.
anabhilāṣin	anaBilAzin	2360	071-a	{#anaBilAzin#}¦ Tatpur. m. f. n. ({#-zI-ziRI-zi#}) Not desirous, indifferent. E. {#a#} neg. and {#aBilAzin#}.
anabhivyakta	anaBivyakta	2361	071-a	{#anaBivyakta#}¦ Tatpur. m. f. n. ({#-ktaH-ktA-ktam#}) Indistinct, dim. E. {#a#} neg. and {#aBivyakta#}.
anabhiśasta	anaBiSasta	2362	071-a	{#anaBiSasta#}¦ Tatpur. m. f. n. ({#-staH-stA-stam#}) (ved.) Blameless, irreproachable. E. {#a#} neg. and {#aBiSasta#}.
anabhiśasti	anaBiSasti	2363	071-a	{#anaBiSasti#}¦ Bahuvr. m. f. n. ({#-stiH-stiH-sti#}) (ved.) Blame- less, irreproachable; an epithet of ājya or clarified butter. E. {#a#} priv. and {#aBiSasti#}.
anabhiśastenī	anaBiSastenI	2364	071-a	{#anaBiSastenI#}¦ Tatpur. m. f. n. ({#-nIH-nIH-ni#}) (ved.) Leading to what is blameless, to heaven &c. (The form {#anaBi-#} {#Sastenyam#} which is explained as the acc. masc. singul. with the meaning of the nom. neuter sing. is rather to be con- sidered as an irregular formation of the neuter with the addi- tion of {#am#} to the terminating {#ni#}.) E. {#anaBiSasta#} (loc.) and {#nI#}.
anabhiśastya	anaBiSastya	2365	071-a	{#anaBiSastya#}¦ Tatpur. m. f. n. ({#-styaH-styA-styam#}) (ved.) Blame- less, irreproachable. E. {#a#} neg. and {#aBiSastya#}.
anabhiṣaṅga	anaBizaNga	2366	071-a	{#anaBizaNga#}¦ Tatpur. m. ({#-NgaH#}) Detachment, disconnection, free- dom from affection or attachment. E. {#a#} neg. and {#aBizaNga#}.
anabhisandhikṛta	anaBisanDikfta	2367	071-a	{#anaBisanDikfta#}¦ Tatpur. m. f. n. ({#-taH-tA-tam#}) Done unin- tentionally, or by mistake. E. {#a#} neg. and {#aBisanDi-kfta#}.
anabhihita	anaBihita	2368	071-a	"{#anaBihita#}¦ Tatpur. I. m. f. n. ({#-taH-tA-tam#}) <sup>1</sup> Not named, not designated. <sup>2</sup> (ved.) Not tied with, not fastened with. <div n=""P"">II. m. ({#-taH#}) A proper name of a gotra- or family-chief. His descendants are called {#anaBihitAH#} or {#AnaBihitayaH#}. Acc. to others the proper name aught to be {#aBihita#} q. v. E. {#a#} neg. and {#aBihita#}."
anabhīśu	anaBISu	2369	071-a	{#anaBISu#}¦ Bahuvr. m. ({#-SuH#}) (ved.) Without reins (more esp. without the rein called {#aBISu#} q. v.), unrefrained; an epithet of the sun. E. {#a#} priv. and {#aBISu#}.
anabhyārūḍha	anaByArUQa	2370	071-a	{#anaByArUQa#}¦ Tatpur. m. f. n. ({#-QaH-QA-Qam#}) Not ascended, not reached. E. {#a#} neg. and {#aByArUQa#}.
anabhyāsa	anaByAsa	2371	071-a	"{#anaByAsa#}¦ Tatpur. I. m. ({#-saH#}) Want of practise, exercise &c.; see {#aByAsa#}. <div n=""P"">II. m. f. n. ({#-saH-sA-sam#}) Not near, far, far away. Also written {#anaByASa#}. E. {#a#} neg. and {#aByAsa#}."
anabhyāsamitya	anaByAsamitya	2372	071-a	{#anaByAsamitya#}¦ Tatpur. m. f. n. ({#-tyaH-tyA-tyam#}) What must not be approached, what must be shunned from afar. Also written {#anaByASamitya#}. E. {#anaByAsa#} with āgama {#mum#} (or taken adverbially) and {#itya#}.
anabhraka	anaBraka	2373	071-a	{#anaBraka#}¦ Bahuvr. m. pl. ({#-kAH#}) A class of Bauddha gods who reside in the first or lowest stage of the fourth sphere of the Bauddha heaven. E. {#a#} priv. and {#aBra#}, samāsānta aff. {#kap#}, literally ‘without clouds’.
anama	anama	2374	071-a	{#anama#}¦ Tatpur. m. ({#-maH#}) A Brahman, one who does not salute a Brahman, making obeisance to the gods only, and re- turning salutations with his blessing. E. {#a#} neg. and {#nama#} who salutes(?).
anamasya	anamasya	2375	071-b	{#anamasya#}¦ Tatpur. m. f. n. ({#-syaH-syA-syam#}) Unworthy of being saluted. E. {#a#} neg. and {#namasya#}.
anamitampaca	anamitampaca	2376	071-b	{#anamitampaca#}¦ Tatpur. m. f. n. ({#-caH-cA-cam#}) Miserly, niggardly. E. {#a#} neg. and {#a-mitampaca#}. Others read instead of this word, where it occurs in the Amarak., {#mitampaca#}.
anamitra	anamitra	2377	071-b	"{#anamitra#}¦ Bahuvr. I. m. f. n. ({#-traH-trA-tram#}) Free from enemies, without enemies. <div n=""P"">II. n. ({#-tram#}) The being free from or without enemies. <div n=""P"">III. m. ({#-traH#}) A proper name of <sup>1</sup> A prince of the solar race, a descendant of Sagara, son of Nighna and brother of Raghu, the fifty-second king of Ayodhyā. <sup>2</sup> A son of the king Kroṣṭu or Kroṣtṛ by Gāndhāri and father of Śini or, according to others, a grandson of Vṛṣṇi, son of Sumitra by Mādrī and brother to Śini; or, again, a grandson of Dhṛṣṭa, son of Sumitra &c. E. {#a#} priv. and {#amitra#}."
anamīva	anamIva	2378	071-b	"{#anamIva#}¦ Bahuvr. I. m. f. n. ({#-vaH-vA-vam#}) (ved.) <sup>1</sup> Free from disease, healthy. <sup>2</sup> Removing diseases, healthy (as food, plants, fire). <div n=""P"">II. n. ({#-vam#}) Freedom from disease, good health. E. {#a#} priv. and {#amIvA#}."
anambara	anambara	2379	071-b	"{#anambara#}¦ Bahuvr. I. m. f. n. ({#-raH-rA-ram#}) Naked, unclad, unclothed. <div n=""P"">II. m. ({#-raH#}) A Bauddha mendicant, going naked. See {#digambara#}. E. {#a#} priv. and {#ambara#}."
anaya	anaya	2380	071-b	"{#anaya#}¦ Tatpur. m. ({#-yaH#}) I. Bad or improper conduct, as gambling &c. (see {#vyasana#}). E. {#a#} deter. and {#naya#}. <div n=""P"">II. <sup>1</sup> Ill-luck, bad fortune. <sup>2</sup> Calamity, distress. E. {#a#} deter. and {#aya#}."
anayaṅgata	anayaNgata	2381	071-b	{#anayaNgata#}¦ Tatpur. m. f. n. ({#-taH-tA-tam#}) Fallen into misfor- tune. E. {#anaya#} II., āgama {#mum#} and {#gata#}.
anaraṇya	anaraRya	2382	071-b	{#anaraRya#}¦ Bahuvr. m. ({#-RyaH#}) The proper name of a king of Ayodhyā, of the solar race; according to one authority, a son of Vāna and father of Pṛthu, according to others, a son of Sambhūta and father of Pṛṣadaśva or, again, a son of Sarwakarman and father of Nighna. Those who make him a son of Sambhūta, relate that he was slain by Rāvaṇa.
anarus	anarus	2383	071-b	{#anarus#}¦ Tatpur. m. f. n. ({#-ruH-ruH-ru#}) (ved.) Not sore, not wounded, sound, healed. (As a Tatpur. this word occurs only in the Vedas; it would be a Bahuvr. according to the use of {#arus#} in the classic language.) E. {#a#} neg. and {#arus#}, sore, wounded; (or as a Bahuvr. {#a#} priv. and {#arus#}, sore, wound).
anargala	anargala	2384	071-b	{#anargala#}¦ Bahuvr. m. f. n. ({#-laH-lA-lam#}) Unrestrained, self- willed. E. {#a#} priv. and {#argala#}.
anargha	anarGa	2385	071-b	{#anarGa#}¦ Bahuvr. m. f. n. ({#-rGaH-rGA-rGam#}) Invaluable, priceless. E. {#a#} priv. and {#arGa#}.
anargharāghava	anarGarAGava	2386	071-b	{#anarGarAGava#}¦ Tatpur. n. ({#-vam#}) The name of a drama of Mu- rāri, the subject of which are the events in the life of Rā- ma, the descendant of Raghu. E. {#anarGa#} and {#rAGava#}, sc. {#nAwaka#}.
anarghya	anarGya	2387	071-b	{#anarGya#}¦ Tatpur. m. f. n. ({#-rGyaH-rGyA-rGyam#}) <sup>1</sup> Priceless, invaluable, not to be bought. <sup>2</sup> Different from what is valuable or re- spectable. (In the first of these meanings the word is an oxytonon, in the latter a proparoxytonon; the first mean- ing, however, is the usual one.) E. {#a#} neg. and {#arGya#}.
anarghyatā	anarGyatA	2388	072-a	{#anarGyatA#}¦ f. ({#-tA#}) or {#anarGyatva#} n. ({#-tvam#}) Absence of price or cost, invaluableness. E. {#anarGya#}, taddh. aff. {#tal#} or {#tva#}.
anartha	anarTa	2389	072-a	"{#anarTa#}¦ I. Tatpur. m. ({#-rTaH#}) <sup>1</sup> Want of meaning, nonsense. <sup>2</sup> A thing that is useless or obnoxious. <sup>3</sup> Disadvantage, misfortune, calamity. E. {#a#} neg. and {#arTa#}. <div n=""P"">II. Bahuvr. m. f. n. ({#-rTaH-rTA-rTam#}) <sup>1</sup> Meaningless, un- meaning, nonsensical. <sup>2</sup> Fruitless, vain, unprofitable. <sup>3</sup> Un- happy, unlucky. E. {#a#} priv. and {#arTa#}."
anarthaka	anarTaka	2390	072-a	{#anarTaka#}¦ Bahuvr. m. f. n. ({#-rTakaH-rTakA-rTakam#}) <sup>1</sup> Not having the sense or meaning (of). <sup>2</sup> Not-significative (as a particle &c.). <sup>3</sup> Unmeaning, meaningless, nonsensical. <sup>4</sup> Fruitless, vain, unprofitable. <sup>5</sup> Unhappy, unlucky. E. {#anarTa#} II., sa- māsānta aff. {#kap#}.
anarthakara	anarTakara	2391	072-a	{#anarTakara#}¦ Tatpur. m. f. n. ({#-raH-rI-ram#}) <sup>1</sup> Following unpro- fitable or idle pursuits. <sup>2</sup> Doing mischief, causing calami- ties. E. {#a#} neg. and {#arTakara#} or {#anarTa#} and {#kara#}.
